STCODE,ENTITY,SITECODE,WATERYEAR,DATE_TIME,LABNO,TYPE,Q_AREA_CM,QCODE,PH,PHCODE,COND,CONDCODE,ALK,ALKCODE,SSED,SSEDCODE,SI,SICODE,UTP,UTPCODE,TDP,TDPCODE,PARTP,PARTPCODE,PO4P,PO4PCODE,UTN,UTNCODE,TDN,TDNCODE,DON,DONCODE,PARTN,PARTNCODE,UTKN,UTKNCODE,TKN,TKNCODE,NH3N,NH3NCODE,NO3N,NO3NCODE,NA,NACODE,K,KCODE,CA,CACODE,MG,MGCODE,SO4S,SO4SCODE,CL,CLCODE,DOC,DOCCODE,PVOL,PVOLCODE,ANCA,ANCACODE 
CF002,1,"GSWS07",2013,2013-05-29 13:10:00,5364,F,1.94,A,7.6,A,44.0,A,23.37,A,0.82,A,10.26,A,0.023,A,0.022,A,0.001,D,0.020,A,0.02,A,0.00,*,0.00,D*,0.02,D*,,N,,N,0.004,*,0.000,*,2.43,A,0.60,A,4.58,A,1.27,A,0.05,A,0.54,A,0.55,A,7.546,A,1.07,D*
CF002,1,"GSWS07",2013,2013-06-19 09:30:00,5375,F,2.27,A,7.6,A,43.8,A,23.21,A,0.82,A,10.20,A,0.023,A,0.021,A,0.002,D,0.020,A,0.02,A,0.01,*,0.01,D*,0.01,D*,,N,,N,0.003,*,0.000,*,2.43,A,0.59,A,4.56,A,1.24,A,0.05,A,0.54,A,0.40,A,7.574,A,1.07,D*
CF002,1,"GSWS07",2013,2013-07-09 09:35:00,5386,F,1.05,E,7.7,A,48.0,A,25.42,A,0.87,A,10.94,A,0.026,A,0.024,A,0.002,D,0.023,A,0.02,A,0.02,A,0.02,D*,0.00,D,,N,,N,0.003,*,0.000,*,2.62,A,0.64,A,5.01,A,1.40,A,0.05,A,0.54,A,0.46,A,7.181,A,1.07,D*
CF002,1,"GSWS07",2013,2013-07-30 14:55:00,5397,F,0.48,A,7.7,A,50.9,A,26.62,A,0.80,A,11.47,A,0.028,A,0.026,A,0.002,D,0.025,A,0.03,A,0.02,A,0.02,D*,0.01,D,,N,,N,0.003,*,0.000,*,2.74,A,0.68,A,5.26,A,1.48,A,0.05,A,0.56,A,0.42,A,7.590,A,1.06,D*
CF002,1,"GSWS07",2013,2013-08-20 10:35:00,5409,F,0.29,A,7.7,A,53.0,A,28.00,A,0.64,A,11.63,A,0.030,A,0.027,A,0.003,D,0.026,A,0.02,A,0.02,A,0.01,D*,0.00,D,,N,,N,0.006,*,0.000,*,2.81,A,0.69,A,5.47,A,1.55,A,0.05,A,0.58,A,0.44,A,7.395,A,1.08,D*
CF002,1,"GSWS07",2013,2013-09-10 13:05:00,5420,F,0.21,A,7.7,A,54.0,A,27.96,A,0.53,A,11.76,A,0.030,A,0.029,A,0.001,D,0.027,A,0.02,A,0.01,*,0.00,D*,0.01,D*,,N,,N,0.011,A,0.000,*,2.85,A,0.71,A,5.65,A,1.60,A,0.05,A,0.59,A,0.57,A,7.693,A,1.04,D*
CF002,1,"GSWS07",2014,2013-10-01 10:50:00,5431,F,1.69,E,7.7,A,50.4,A,26.12,A,2.02,A,11.12,A,0.032,A,0.029,A,0.003,D,0.026,A,0.04,A,0.04,A,0.04,D*,0.00,D,,N,,N,0.003,*,0.000,*,2.73,A,0.68,A,5.28,A,1.49,A,0.05,A,0.60,A,1.01,A,7.325,A,1.04,D*
CF002,1,"GSWS07",2014,2013-10-23 09:25:00,5442,F,1.71,A,7.6,A,47.2,A,24.58,A,1.62,A,10.74,A,0.027,A,0.025,A,0.002,D,0.024,A,0.02,A,0.01,*,0.01,D*,0.01,D*,,N,,N,0.002,*,0.000,*,2.66,A,0.63,A,4.76,A,1.37,A,0.05,A,0.61,A,0.48,A,7.914,A,1.07,D*
CF002,1,"GSWS07",2014,2013-11-13 11:35:00,5454,F,1.25,A,7.6,A,48.6,A,25.36,A,0.67,A,10.90,A,0.034,A,0.030,A,0.004,D,0.028,A,0.04,A,0.04,A,0.04,D*,0.00,D,,N,,N,0.002,*,0.000,*,2.75,A,0.65,A,5.06,A,1.42,A,0.05,A,0.67,A,0.75,A,7.335,A,1.05,D*
CF002,1,"GSWS07",2014,2013-12-03 16:50:00,5465,F,4.01,A,7.5,A,44.4,A,23.10,A,1.70,A,10.04,A,0.026,A,0.025,A,0.001,D,0.021,A,0.03,A,0.04,A,0.03,D*,0.00,D,,N,,N,0.005,*,0.001,*,2.57,A,0.62,A,4.54,A,1.27,A,0.05,A,0.65,A,0.74,A,7.058,A,1.06,D*
CF002,1,"GSWS07",2014,2013-12-22 11:55:00,5476,F,2.70,A,7.6,A,43.9,A,23.40,A,1.75,A,10.36,A,0.025,A,0.023,A,0.002,D,0.020,A,0.03,A,0.02,A,0.02,D*,0.01,D,,N,,N,0.000,*,0.000,*,2.51,A,0.59,A,4.52,A,1.24,A,0.06,A,0.60,A,0.48,A,4.944,A,1.08,D*
CF002,1,"GSWS07",2014,2014-01-15 13:20:00,5487,F,4.46,A,7.5,A,44.0,A,23.00,A,1.77,A,10.19,A,0.025,A,0.023,A,0.002,D,0.021,A,0.02,A,0.02,A,0.01,D*,0.00,D,,N,,N,0.006,*,0.000,*,2.50,A,0.59,A,4.52,A,1.26,A,0.05,A,0.62,A,0.64,A,8.700,A,1.06,D*
CF002,1,"GSWS07",2014,2014-02-06 14:35:00,5498,F,4.37,A,7.6,A,43.2,A,22.10,A,1.93,A,9.97,A,0.023,A,0.021,A,0.002,D,0.019,A,0.02,A,0.01,*,0.01,D*,0.01,D*,,N,,N,0.003,*,0.001,*,2.45,A,0.55,A,4.43,A,1.24,A,0.06,A,0.61,A,0.52,A,7.506,A,1.05,D*
CF002,1,"GSWS07",2014,2014-02-25 12:05:00,5509,P,24.85,A,7.5,A,33.8,A,17.59,A,10.44,A,7.58,A,0.021,A,0.014,A,0.007,D,0.013,A,0.04,A,0.00,*,0.00,D*,0.04,D*,,N,,N,0.006,*,0.000,*,1.92,A,0.47,A,3.45,A,0.95,A,0.06,A,0.59,A,0.63,A,12.379,Q,1.08,D*
CF002,1,"GSWS07",2014,2014-03-20 15:30:00,5520,F,19.12,A,7.6,A,36.5,A,18.73,A,2.18,A,8.14,A,0.017,A,0.014,A,0.003,D,0.012,A,0.02,A,0.01,*,0.01,D*,0.01,D*,,N,,N,0.002,*,0.001,*,2.09,A,0.49,A,3.83,A,1.04,A,0.06,A,0.57,A,0.51,A,12.495,A,1.04,D*
CF002,1,"GSWS07",2014,2014-04-09 11:45:00,5531,F,10.50,A,7.6,A,37.5,A,19.34,A,1.59,A,8.56,A,0.018,A,0.016,A,0.002,D,0.014,A,0.00,*,0.00,*,0.00,D*,0.00,D*,,N,,N,0.003,*,0.000,*,2.16,A,0.51,A,3.84,A,1.09,A,0.06,A,0.59,A,0.48,A,8.957,A,1.05,D*
CF002,1,"GSWS07",2014,2014-04-30 11:05:00,5542,F,6.94,A,7.6,A,40.2,A,20.57,A,2.91,A,9.17,A,0.018,A,0.016,A,0.002,D,0.015,A,0.02,A,0.02,A,0.02,D*,0.00,D,,N,,N,0.001,*,0.001,*,2.24,A,0.54,A,4.14,A,1.15,A,0.06,A,0.56,A,0.50,A,8.109,A,1.05,D*
CF002,1,"GSWS07",2014,2014-05-21 10:50:00,5553,F,6.77,A,7.6,A,40.3,A,20.93,A,0.96,A,9.29,A,0.016,A,0.015,A,0.001,D,0.015,A,0.02,A,0.02,A,0.02,D*,0.00,D,,N,,N,0.003,*,0.000,*,2.26,A,0.54,A,4.16,A,1.17,A,0.05,A,0.56,A,0.55,A,7.716,A,1.05,D*
CF002,1,"GSWS07",2014,2014-06-11 08:55:00,5564,F,1.83,A,7.6,A,45.0,A,23.23,A,1.06,A,10.26,A,0.020,A,0.017,A,0.003,D,0.019,A,0.02,A,0.01,*,0.01,D*,0.01,D*,,N,,N,0.002,*,0.000,*,2.52,A,0.59,A,4.66,A,1.31,A,0.05,A,0.58,A,0.44,A,7.184,A,1.04,D*
CF002,1,"GSWS07",2014,2014-07-02 12:05:00,5575,F,0.97,A,7.6,A,48.4,A,25.01,A,1.40,A,10.77,A,0.023,A,0.021,A,0.002,D,0.023,A,0.02,A,0.01,*,0.01,D*,0.01,D*,,N,,N,0.002,*,0.000,*,2.67,A,0.64,A,5.14,A,1.43,A,0.05,A,0.57,A,0.53,A,7.424,A,1.03,D*
CF002,1,"GSWS07",2014,2014-07-22 10:15:00,5586,F,0.36,A,7.7,A,51.7,A,26.66,A,1.20,A,11.47,A,0.029,A,0.027,A,0.002,D,0.025,A,0.02,A,0.01,*,0.01,D*,0.01,D*,,N,,N,0.005,*,0.000,*,2.81,A,0.71,A,5.54,A,1.55,A,0.05,A,0.60,A,0.47,A,7.125,A,1.02,D*
CF002,1,"GSWS07",2014,2014-08-12 10:40:00,5597,F,0.21,A,7.7,A,53.8,A,28.08,A,1.13,A,11.70,A,0.028,A,0.028,A,0.000,D,0.027,A,0.02,A,0.01,*,0.01,D*,0.01,D*,,N,,N,0.003,*,0.000,*,2.97,A,0.73,A,5.74,A,1.60,A,0.05,A,0.62,A,0.47,A,7.544,A,1.03,D*
CF002,1,"GSWS07",2014,2014-09-03 09:15:00,5608,F,0.13,A,7.7,A,54.4,A,28.38,A,0.67,A,11.75,A,0.029,A,0.026,A,0.003,D,0.029,A,0.02,A,0.01,*,0.01,D*,0.01,D*,,N,,N,0.000,*,0.000,*,3.02,A,0.72,A,5.77,A,1.63,A,0.05,A,0.63,A,0.42,A,7.724,A,1.03,D*
CF002,1,"GSWS07",2014,2014-09-23 14:15:00,5619,F,0.07,A,7.7,A,54.1,A,28.46,A,0.71,A,11.78,A,0.028,A,0.026,A,0.002,D,0.029,A,0.02,A,0.01,*,0.01,D*,0.01,D*,,N,,N,0.002,*,0.000,*,2.95,A,0.70,A,5.78,A,1.63,A,0.05,A,0.61,A,0.48,A,7.074,A,1.04,D*
CF002,1,"GSWS07",2015,2014-10-14 12:05:00,5630,F,0.18,A,7.8,A,55.0,A,28.69,A,1.98,A,11.53,A,0.029,A,0.027,A,0.002,D,0.029,A,0.03,A,0.02,A,0.02,D*,0.01,D,,N,,N,0.001,*,0.000,*,2.94,A,0.71,A,5.74,A,1.60,A,0.05,A,0.65,A,0.61,A,7.551,A,1.06,D*
CF002,1,"GSWS07",2015,2014-11-04 12:55:00,5641,F,1.11,A,7.6,A,48.4,A,24.52,A,3.06,A,10.69,A,0.035,A,0.036,A,0.000,D,0.032,A,0.05,A,0.05,A,0.05,D*,0.00,D,,N,,N,0.004,*,0.000,*,2.62,A,0.64,A,5.16,A,1.47,A,0.05,A,0.69,A,1.37,A,7.726,A,1.01,D*
CF002,1,"GSWS07",2015,2014-11-25 13:00:00,5652,F,4.18,A,7.6,A,43.4,A,22.34,A,3.81,A,9.88,A,0.031,A,0.028,A,0.003,D,0.025,A,0.06,A,0.04,A,0.04,D*,0.02,D,,N,,N,0.004,*,0.001,*,2.41,A,0.57,A,4.49,A,1.27,A,0.06,A,0.67,A,0.84,A,8.176,A,1.05,D*
CF002,1,"GSWS07",2015,2014-12-16 11:25:00,5663,F,10.54,A,7.2,A,39.8,A,20.12,A,5.59,A,8.81,A,0.021,A,0.020,A,0.001,D,0.018,A,0.03,A,0.03,A,0.03,D*,0.00,D,,N,,N,0.002,*,0.001,*,2.17,A,0.53,A,4.05,A,1.13,A,0.06,A,0.59,A,0.74,A,9.235,A,1.05,D*
CF002,1,"GSWS07",2015,2015-01-06 12:55:00,5674,F,16.70,A,7.3,A,34.9,A,17.39,A,18.67,A,7.85,A,0.026,A,0.017,A,0.009,D,0.016,A,0.05,A,0.04,A,0.04,D*,0.01,D,,N,,N,0.003,*,0.000,*,1.93,A,0.48,A,3.47,A,0.98,A,0.06,A,0.56,A,0.81,A,12.412,A,1.05,D*
CF002,1,"GSWS07",2015,2015-01-26 16:50:00,5685,F,8.26,A,7.3,A,39.0,A,19.12,A,1.24,A,8.96,A,0.019,A,0.017,A,0.002,D,0.017,A,0.04,A,0.03,A,0.03,D*,0.01,D,,N,,N,0.000,*,0.001,*,2.20,A,0.52,A,3.97,A,1.11,A,0.06,A,0.57,A,0.56,A,8.205,A,1.01,D*
CF002,1,"GSWS07",2015,2015-02-19 12:10:00,5696,F,7.81,A,7.5,A,40.8,A,20.34,A,0.85,A,9.25,A,0.019,A,0.018,A,0.001,D,0.018,A,0.02,A,0.02,A,0.02,D*,0.00,D,,N,,N,0.000,*,0.000,*,2.28,A,0.54,A,4.16,A,1.17,A,0.05,A,0.56,A,0.76,A,9.539,A,1.02,D*
CF002,1,"GSWS07",2015,2015-03-11 16:10:00,5707,F,1.90,A,7.6,A,44.9,A,22.28,A,1.36,A,10.08,A,0.022,A,0.020,A,0.002,D,0.021,A,0.00,*,0.01,*,0.01,D*,0.00,D*,,N,,N,0.002,*,0.000,*,2.45,A,0.56,A,4.58,A,1.30,A,0.05,A,0.58,A,0.49,A,7.503,A,1.02,D*
CF002,1,"GSWS07",2015,2015-04-01 11:10:00,5718,F,2.50,A,7.6,A,45.3,A,22.56,A,0.72,A,10.09,A,0.023,A,0.022,A,0.001,D,0.023,A,0.03,A,0.02,A,0.02,D*,0.01,D,,N,,N,0.004,*,0.000,*,2.58,A,0.60,A,4.63,A,1.32,A,0.05,A,0.57,A,0.62,A,7.537,A,1.01,D*
CF002,1,"GSWS07",2015,2015-04-22 10:35:00,5729,F,2.66,A,7.6,A,44.5,A,22.50,A,0.55,A,10.01,A,0.022,A,0.021,A,0.001,D,0.021,A,0.01,*,0.02,A,0.02,D*,0.00,D*,,N,,N,0.002,*,0.000,*,2.54,A,0.60,A,4.50,A,1.29,A,0.05,A,0.57,A,0.46,A,7.932,A,1.03,D*
CF002,1,"GSWS07",2015,2015-05-13 14:45:00,5740,F,1.37,A,7.6,A,47.6,A,23.90,A,0.51,A,10.59,A,0.024,A,0.023,A,0.001,D,0.025,A,0.02,A,0.01,*,0.01,D*,0.01,D*,,N,,N,0.003,*,0.000,*,2.61,A,0.61,A,4.87,A,1.37,A,0.05,A,0.60,A,0.43,A,8.057,A,1.03,D*
CF002,1,"GSWS07",2015,2015-06-02 20:00:00,5751,F,0.81,A,7.6,A,51.3,A,25.89,A,0.79,A,11.14,A,0.027,A,0.026,A,0.001,D,0.026,A,0.06,A,0.04,A,0.03,D*,0.02,D,,N,,N,0.006,*,0.000,*,2.70,A,0.68,A,5.33,A,1.49,A,0.05,A,0.62,A,0.52,A,7.481,A,1.03,D*
CF002,1,"GSWS07",2015,2015-06-22 17:35:00,5762,F,0.46,A,7.7,A,53.4,A,27.71,A,1.45,A,11.45,A,0.029,A,0.027,A,0.002,D,0.028,A,0.02,A,0.01,A,0.01,D*,0.01,D,,N,,N,0.003,*,0.000,*,2.86,A,0.70,A,5.59,A,1.56,A,0.05,A,0.59,A,0.47,A,7.418,A,1.05,D*
CF002,1,"GSWS07",2015,2015-07-14 12:10:00,5773,F,0.29,A,7.7,A,56.2,A,29.39,A,1.40,A,11.93,A,0.030,A,0.028,A,0.002,D,0.028,A,0.02,A,0.01,*,0.01,D*,0.01,D*,,N,,N,0.001,*,0.000,*,2.97,A,0.74,A,5.85,A,1.64,A,0.05,A,0.64,A,0.50,A,8.276,A,1.06,D*
CF002,1,"GSWS07",2015,2015-08-04 16:25:00,5784,F,0.17,A,7.7,A,56.7,A,29.29,A,1.88,A,11.94,A,0.032,A,0.029,A,0.003,D,0.028,A,0.03,A,0.02,A,0.02,D*,0.01,D,,N,,N,0.002,*,0.000,*,3.07,A,0.72,A,5.90,A,1.65,A,0.05,A,0.64,A,0.46,A,7.873,A,1.05,D*
CF002,1,"GSWS07",2015,2015-08-24 13:40:00,5795,F,0.10,A,7.7,A,57.0,A,29.34,A,0.73,A,12.03,A,0.029,A,0.027,A,0.002,D,0.027,A,0.01,A,0.04,A,0.04,D*,0.00,D,,N,,N,0.003,*,0.000,*,3.10,A,0.74,A,6.02,A,1.68,A,0.05,A,0.61,A,0.52,A,7.332,A,1.03,D*
CF002,1,"GSWS07",2015,2015-09-14 13:20:00,5806,F,0.15,A,7.7,A,57.0,A,29.40,A,0.94,A,11.79,A,0.034,A,0.033,A,0.001,D,0.031,A,0.03,A,0.02,A,0.02,D*,0.01,D,,N,,N,0.003,*,0.000,*,3.07,A,0.75,A,5.95,A,1.64,A,0.05,A,0.65,A,0.74,A,7.034,A,1.05,D*
CF002,1,"GSWS07",2016,2015-10-06 14:05:00,5817,F,,N,7.7,A,56.2,A,28.69,A,2.37,A,11.54,A,0.035,A,0.032,A,0.003,D,0.032,A,0.01,*,0.02,A,0.02,D*,0.00,D*,,N,,N,0.004,*,0.000,*,3.04,A,0.70,A,5.78,A,1.63,A,0.05,A,0.62,A,0.65,A,7.799,A,1.04,D*
CF002,1,"GSWS07",2016,2015-10-27 12:00:00,5828,F,,N,7.8,A,56.1,A,29.04,A,1.87,A,11.45,A,0.035,A,0.034,A,0.001,D,0.033,A,0.02,A,0.02,A,0.02,D*,0.00,D,,N,,N,0.002,*,0.000,*,3.04,A,0.71,A,5.92,A,1.65,A,0.05,A,0.66,A,0.67,A,7.597,A,1.04,D*
CF002,1,"GSWS07",2016,2015-11-17 14:30:00,5839,P,,N,7.7,A,52.4,A,26.73,A,3.24,A,11.14,A,0.042,A,0.037,A,0.005,D,0.039,A,0.05,A,0.03,A,0.03,D*,0.02,D,,N,,N,0.003,*,0.000,*,2.82,A,0.69,A,5.41,A,1.55,A,0.05,A,0.77,A,1.64,A,3.423,Q,1.05,D*
CF002,1,"GSWS07",2016,2015-12-07 16:30:00,5850,F,,N,7.6,A,44.0,A,22.49,A,2.57,A,9.95,A,0.031,A,0.026,A,0.005,D,0.027,A,0.05,A,0.04,A,0.04,D*,0.01,D,,N,,N,0.003,*,0.000,*,2.36,A,0.58,A,4.53,A,1.25,A,0.06,A,0.66,A,0.96,A,7.859,A,1.06,D*
CF002,1,"GSWS07",2016,2015-12-30 16:55:00,5861,F,,N,7.5,A,35.6,A,18.36,A,6.17,A,7.89,A,0.018,A,0.015,A,0.003,D,0.014,A,0.02,A,0.02,A,0.02,D*,0.00,D,,N,,N,0.002,*,0.000,*,1.94,A,0.49,A,3.57,A,0.99,A,0.06,A,0.65,A,0.71,A,14.603,A,1.09,D*
CF002,1,"GSWS07",2016,2016-01-20 12:20:00,5872,F,,N,7.6,A,39.1,A,20.42,A,1.55,A,9.11,A,0.021,A,0.020,A,0.001,D,0.019,A,0.02,A,0.02,A,0.02,D*,0.00,D,,N,,N,0.003,*,0.001,*,2.20,A,0.53,A,3.89,A,1.11,A,0.06,A,0.64,A,0.57,A,9.014,A,1.09,D*
CF002,1,"GSWS07",2016,2016-02-10 13:00:00,5883,F,,N,7.5,A,36.7,A,19.18,A,0.40,A,8.37,A,0.016,A,0.014,A,0.002,D,0.016,A,0.02,A,0.02,A,0.02,D*,0.00,D,,N,,N,0.003,*,0.000,*,2.11,A,0.49,A,3.62,A,1.04,A,0.05,A,0.60,A,0.51,A,10.418,A,1.09,D*
CF002,1,"GSWS07",2016,2016-02-29 14:30:00,5894,F,,N,7.6,A,39.5,A,20.98,A,0.16,A,9.05,A,0.018,A,0.015,A,0.003,D,0.017,A,0.03,A,0.03,A,0.03,D*,0.00,D,,N,,N,0.003,*,0.000,*,2.24,A,0.53,A,4.00,A,1.13,A,0.05,A,0.61,A,0.43,A,6.885,A,1.09,D*
CF002,1,"GSWS07",2016,2016-03-22 13:35:00,5905,F,,N,7.6,A,39.2,A,20.76,A,0.90,A,8.90,A,0.018,A,0.015,A,0.003,D,0.016,A,0.02,A,0.02,A,0.02,D*,0.00,D,,N,,N,0.003,*,0.001,*,2.27,A,0.51,A,3.86,A,1.11,A,0.06,A,0.62,A,0.47,A,9.072,A,1.11,D*
CF002,1,"GSWS07",2016,2016-04-13 17:50:00,5916,F,,N,7.6,A,41.4,A,21.39,A,0.24,A,9.24,A,0.018,A,0.016,A,0.002,D,0.018,A,0.02,A,0.03,A,0.03,D*,0.00,D,,N,,N,0.004,*,0.000,*,2.21,A,0.51,A,4.06,A,1.14,A,0.06,A,0.65,A,0.42,A,8.273,A,1.11,D*
CF002,1,"GSWS07",2016,2016-05-04 11:30:00,5927,F,,N,7.7,A,44.0,A,23.02,A,0.48,A,9.91,A,0.020,A,0.019,A,0.001,D,0.020,A,0.00,*,0.00,*,0.00,D*,0.00,D*,,N,,N,0.002,*,0.001,*,2.29,A,0.54,A,4.44,A,1.19,A,0.05,A,0.61,A,0.42,A,7.451,A,1.11,D*
CF002,1,"GSWS08",1972,1971-10-26 10:45:00,  1C,F,1.10,A,7.2,A,,N,19.21,A,3.99,A,6.35,Q,,N,0.065,A,,N,0.032,A,,N,0.05,D,0.04,D,,N,,N,0.05,A,0.010,A,0.000,A,3.70,A,0.30,A,3.85,A,0.70,A,,N,,N,,N,,N,,N
CF002,1,"GSWS08",1972,1971-11-15 11:00:00,  2C,F,3.56,E,7.3,A,,N,19.42,A,1.25,A,7.70,Q,,N,0.052,A,,N,0.025,A,,N,0.07,D,0.07,D,,N,,N,0.07,A,0.000,A,0.000,A,2.90,A,0.15,A,2.95,A,0.57,A,,N,,N,,N,,N,,N
CF002,1,"GSWS08",1972,1971-12-01 16:00:00,  3C,F,17.40,A,7.0,A,,N,13.17,A,2.72,A,3.30,Q,,N,0.050,A,,N,0.022,A,,N,0.10,D,0.07,D,,N,,N,0.10,A,0.026,A,0.002,A,2.25,A,0.13,A,2.50,A,0.50,A,,N,,N,,N,,N,,N
CF002,1,"GSWS08",1972,1971-12-22 12:45:00,  4C,F,18.13,A,,N,,N,10.42,A,9.00,A,4.30,Q,,N,0.035,A,,N,0.012,A,,N,0.04,D,0.04,D,,N,,N,0.04,A,0.004,A,0.000,A,2.45,A,0.10,A,1.80,A,0.38,A,,N,,N,,N,,N,,N
CF002,1,"GSWS08",1972,1972-01-18 14:30:00,  5C,F,6.28,A,,N,,N,14.50,A,2.44,A,7.10,Q,,N,0.065,A,,N,0.016,A,,N,0.07,D,0.04,D,,N,,N,0.07,A,0.027,A,0.000,A,2.55,A,0.10,A,2.85,A,0.55,A,,N,,N,,N,,N,,N
CF002,1,"GSWS08",1972,1972-02-02 11:45:00,  6C,F,29.65,E,7.1,A,,N,12.08,A,27.46,A,4.20,Q,,N,0.026,A,,N,0.020,A,,N,0.04,D,0.04,D,,N,,N,0.04,A,0.004,A,0.003,A,2.00,A,0.25,A,3.00,A,0.55,A,,N,,N,,N,,N,,N
CF002,1,"GSWS08",1972,1972-02-14 12:00:00,  7C,N,5.20,A,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N,,N
CF002,1,"GSWS08",1972,1972-03-08 11:00:00,  8C,P,45.66,A,7.2,A,,N,12.46,A,10.26,A,5.80,Q,,N,0.021,A,,N,0.020,A,,N,0.07,D,0.04,D,,N,,N,0.07,A,0.027,A,0.000,A,2.90,A,0.10,A,2.20,A,0.84,A,,N,,N,,N,,N,,N
CF002,1,"GSWS08",1972,1972-03-30 12:45:00,  9C,F,31.04,A,7.0,A,,N,12.58,A,3.75,A,5.90,Q,,N,0.045,A,,N,0.017,A,,N,0.08,D,0.05,D,,N,,N,0.08,A,0.026,A,0.000,A,2.00,A,0.12,A,2.30,A,0.49,A,,N,,N,,N,,N,,N
CF002,1,"GSWS08",1972,1972-04-18 11:00:00, 10C,F,9.23,A,7.4,A,,N,13.75,A,164.49,A,6.80,Q,,N,0.039,A,,N,0.011,A,,N,0.04,D,0.03,D,,N,,N,0.04,A,0.011,A,0.000,A,2.05,A,0.10,A,2.30,A,0.48,A,,N,,N,,N,,N,,N
CF002,1,"GSWS08",1972,1972-05-08 12:00:00, 11C,F,12.47,A,7.3,A,,N,14.12,A,0.49,A,6.40,Q,,N,0.022,A,,N,0.010,A,,N,0.04,D,0.03,D,,N,,N,0.04,A,0.010,A,0.000,A,1.50,A,0.42,A,2.50,A,0.50,A,,N,,N,,N,,N,,N
CF002,1,"GSWS08",1972,1972-05-30 10:00:00, 12C,F,7.05,E,7.4,A,,N,14.04,A,1.20,A,7.75,Q,,N,0.040,A,,N,0.020,A,,N,0.03,D,0.03,D,,N,,N,0.03,A,0.000,A,0.000,A,3.00,A,0.20,A,2.53,A,0.53,A,,N,,N,,N,,N,,N
CF002,1,"GSWS08",1972,1972-06-19 09:30:00, 13C,F,1.93,A,7.6,A,,N,16.58,A,1.02,A,7.20,Q,,N,0.030,A,,N,0.030,A,,N,0.04,D,0.03,D,,N,,N,0.04,A,0.008,A,0.001,A,,N,,N,2.81,A,0.68,E,,N,,N,,N,,N,,N
CF002,1,"GSWS08",1972,1972-07-10 11:00:00, 14C,G,0.79,A,7.4,A,,N,19.58,A,0.38,A,7.60,Q,,N,0.028,A,,N,0.042,A,,N,0.03,D,0.03,D,,N,,N,0.03,A,0.002,A,0.000,A,3.85,A,0.30,A,3.15,A,0.85,A,,N,,N,,N,,N,,N
CF002,1,"GSWS08",1972,1972-07-31 12:15:00, 15C,F,0.35,A,7.7,A,,N,20.79,A,0.27,A,6.90,Q,,N,0.029,A,,N,0.025,A,,N,0.03,D,0.03,D,,N,,N,0.03,A,0.000,A,0.001,A,4.15,A,0.35,A,3.55,A,0.71,A,,N,,N,,N,,N,,N
CF002,1,"GSWS08",1972,1972-08-15 12:30:00, 16C,F,0.10,A,7.4,A,,N,23.04,A,0.10,A,5.65,Q,,N,0.024,A,,N,0.024,A,,N,0.08,D,0.08,D,,N,,N,0.08,A,0.000,A,0.000,A,4.15,A,0.40,A,3.35,A,0.74,A,,N,,N,,N,,N,,N
CF002,1,"GSWS08",1972,1972-09-05 13:45:00, 17C,G,0.12,A,7.3,A,,N,23.42,A,0.00,A,7.80,Q,,N,0.029,A,,N,0.017,A,,N,0.02,D,0.02,D,,N,,N,0.02,A,0.000,A,0.000,A,4.35,A,0.45,A,4.10,A,0.80,A,,N,,N,,N,,N,,N
CF002,1,"GSWS08",1972,1972-09-25 13:00:00, 18C,G,0.29,A,7.3,A,,N,20.25,A,0.24,A,7.00,Q,,N,0.050,A,,N,0.025,A,,N,0.03,D,0.03,D,,N,,N,0.03,A,0.000,A,0.001,A,4.30,A,0.25,A,3.50,A,0.70,A,,N,,N,,N,,N,,N
CF002,1,"GSWS08",1973,1972-10-20 09:15:00, 20C,F,0.21,A,7.7,A,,N,22.33,A,0.47,A,6.90,Q,,N,0.095,A,,N,0.040,A,,N,0.07,D,0.06,D,,N,,N,0.06,A,0.000,A,0.005,A,4.10,A,0.30,A,1.70,A,0.67,A,,N,,N,,N,,N,,N
CF002,1,"GSWS08",1973,1972-11-13 10:15:00, 21C,F,1.12,A,7.4,A,,N,20.87,A,0.61,A,6.60,Q,,N,0.085,A,,N,0.040,A,,N,0.04,D,0.03,D,,N,,N,0.03,A,0.000,A,0.005,A,3.80,A,0.20,A,1.80,A,0.74,A,,N,,N,,N,,N,,N
CF002,1,"GSWS08",1973,1972-11-27 12:45:00, 22C,A,0.40,A,7.3,A,,N,21.12,A,0.60,A,7.30,Q,,N,0.052,A,,N,0.040,A,,N,0.03,D,0.03,D,,N,,N,0.03,A,0.000,A,0.000,A,3.70,A,0.20,A,2.10,A,1.25,A,,N,,N,,N,,N,,N
CF002,1,"GSWS08",1973,1972-12-20 13:00:00, 23C,F,4.65,A,7.3,A,,N,16.46,A,6.52,A,2.80,Q,,N,0.040,A,,N,0.040,A,,N,0.04,D,0.04,D,,N,,N,0.04,A,0.000,A,0.000,A,2.90,A,0.30,A,1.70,A,0.95,A,,N,,N,,N,,N,,N
