STCODE,FORMAT,SITECODE,WATERYEAR,BEGIN_DATETIME,END_DATETIME,TOTAL_Q_SMPL,ESTCODE 
HF004,6,"GSWS06",2014,2013-12-22 10:15:00,2014-01-15 12:10:00,2.461,A
HF004,6,"GSWS06",2014,2014-01-15 12:10:00,2014-02-06 13:05:00,2.794,A
HF004,6,"GSWS06",2014,2014-02-06 13:05:00,2014-02-25 13:35:00,15.314,A
HF004,6,"GSWS06",2014,2014-02-25 13:35:00,2014-03-20 16:40:00,11.822,A
HF004,6,"GSWS06",2014,2014-03-20 16:40:00,2014-04-09 13:35:00,6.513,A
HF004,6,"GSWS06",2014,2014-04-09 13:35:00,2014-04-30 14:00:00,4.125,A
HF004,6,"GSWS06",2014,2014-04-30 14:00:00,2014-05-21 13:35:00,4.302,A
HF004,6,"GSWS06",2014,2014-05-21 13:35:00,2014-06-11 11:00:00,1.131,A
HF004,6,"GSWS06",2014,2014-06-11 11:00:00,2014-07-02 08:00:00,0.514,A
HF004,6,"GSWS06",2014,2014-07-02 08:00:00,2014-07-22 11:30:00,0.258,A
HF004,6,"GSWS06",2014,2014-07-22 11:30:00,2014-08-12 13:25:00,0.133,A
HF004,6,"GSWS06",2014,2014-08-12 13:25:00,2014-09-03 08:10:00,0.052,A
HF004,6,"GSWS06",2014,2014-09-03 08:10:00,2014-09-23 15:50:00,0.015,A
HF004,6,"GSWS06",2014,2014-09-23 15:50:00,2014-10-01 00:00:00,0.018,A
HF004,6,"GSWS06",2015,2014-10-01 00:00:00,2014-10-14 14:50:00,0.015,A
HF004,6,"GSWS06",2015,2014-10-14 14:50:00,2014-11-04 15:15:00,0.360,A
HF004,6,"GSWS06",2015,2014-11-04 15:15:00,2014-11-25 11:00:00,2.374,A
HF004,6,"GSWS06",2015,2014-11-25 11:00:00,2014-12-16 13:50:00,6.806,A
HF004,6,"GSWS06",2015,2014-12-16 13:50:00,2015-01-06 14:05:00,9.789,A
HF004,6,"GSWS06",2015,2015-01-06 14:05:00,2015-01-26 15:25:00,4.924,A
HF004,6,"GSWS06",2015,2015-01-26 15:25:00,2015-02-19 14:40:00,4.671,A
HF004,6,"GSWS06",2015,2015-02-19 14:40:00,2015-03-11 17:50:00,1.165,A
HF004,6,"GSWS06",2015,2015-03-11 17:50:00,2015-04-01 14:20:00,1.229,A
HF004,6,"GSWS06",2015,2015-04-01 14:20:00,2015-04-22 13:05:00,1.449,A
HF004,6,"GSWS06",2015,2015-04-22 13:05:00,2015-05-13 16:25:00,0.828,A
HF004,6,"GSWS06",2015,2015-05-13 16:25:00,2015-06-03 06:25:00,0.419,A
HF004,6,"GSWS06",2015,2015-06-03 06:25:00,2015-06-22 19:25:00,0.203,A
HF004,6,"GSWS06",2015,2015-06-22 19:25:00,2015-07-14 13:55:00,0.112,A
HF004,6,"GSWS06",2015,2015-07-14 13:55:00,2015-08-04 17:50:00,0.039,E
HF004,6,"GSWS06",2015,2015-08-04 17:50:00,2015-08-24 17:05:00,0.009,A
HF004,6,"GSWS06",2015,2015-08-24 17:05:00,2015-09-14 14:45:00,0.019,A
HF004,6,"GSWS06",2015,2015-09-14 14:45:00,2015-10-01 00:00:00,0.016,A
HF004,6,"GSWS07",1972,1971-10-01 00:00:00,1971-10-26 10:30:00,0.398,A
HF004,6,"GSWS07",1972,1971-10-26 10:30:00,1971-11-15 14:00:00,0.797,A
HF004,6,"GSWS07",1972,1971-11-15 14:00:00,1971-12-01 15:30:00,5.531,A
HF004,6,"GSWS07",1972,1971-12-01 15:30:00,1971-12-22 12:45:00,6.308,A
HF004,6,"GSWS07",1972,1971-12-22 12:45:00,1972-01-18 14:00:00,2.709,A
HF004,6,"GSWS07",1972,1972-01-18 14:00:00,1972-02-02 12:30:00,10.535,A
HF004,6,"GSWS07",1972,1972-02-02 12:30:00,1972-02-14 13:30:00,2.271,A
HF004,6,"GSWS07",1972,1972-02-14 13:30:00,1972-03-08 12:30:00,15.328,A
HF004,6,"GSWS07",1972,1972-03-08 12:30:00,1972-03-30 13:15:00,9.756,A
HF004,6,"GSWS07",1972,1972-03-30 13:15:00,1972-04-18 10:45:00,2.776,A
HF004,6,"GSWS07",1972,1972-04-18 10:45:00,1972-05-08 09:00:00,3.703,A
HF004,6,"GSWS07",1972,1972-05-08 09:00:00,1972-05-30 10:30:00,1.790,A
HF004,6,"GSWS07",1972,1972-05-30 10:30:00,1972-06-19 09:45:00,0.840,A
HF004,6,"GSWS07",1972,1972-06-19 09:45:00,1972-07-10 10:15:00,0.432,A
HF004,6,"GSWS07",1972,1972-07-10 10:15:00,1972-07-31 12:00:00,0.235,A
HF004,6,"GSWS07",1972,1972-07-31 12:00:00,1972-08-15 12:45:00,0.105,A
HF004,6,"GSWS07",1972,1972-08-15 12:45:00,1972-09-05 13:15:00,0.121,A
HF004,6,"GSWS07",1972,1972-09-05 13:15:00,1972-09-25 12:00:00,0.156,A
HF004,6,"GSWS07",1972,1972-09-25 12:00:00,1972-10-01 00:00:00,0.039,A
HF004,6,"GSWS07",1973,1972-10-01 00:00:00,1972-10-02 11:30:00,0.009,A
HF004,6,"GSWS07",1973,1972-10-02 11:30:00,1972-10-20 09:30:00,0.119,A
HF004,6,"GSWS07",1973,1972-10-20 09:30:00,1972-11-13 11:45:00,0.319,A
HF004,6,"GSWS07",1973,1972-11-13 11:45:00,1972-11-27 11:45:00,0.135,A
HF004,6,"GSWS07",1973,1972-11-27 11:45:00,1972-12-20 13:30:00,1.151,A
HF004,6,"GSWS07",1973,1972-12-20 13:30:00,1973-01-10 13:45:00,5.211,A
HF004,6,"GSWS07",1973,1973-01-10 13:45:00,1973-01-30 12:45:00,4.935,A
HF004,6,"GSWS07",1973,1973-01-30 12:45:00,1973-02-20 10:45:00,1.819,A
HF004,6,"GSWS07",1973,1973-02-20 10:45:00,1973-03-12 10:45:00,1.468,A
HF004,6,"GSWS07",1973,1973-03-12 10:45:00,1973-04-04 15:45:00,2.167,A
HF004,6,"GSWS07",1973,1973-04-04 15:45:00,1973-04-24 14:30:00,1.352,A
HF004,6,"GSWS07",1973,1973-04-24 14:30:00,1973-05-17 13:15:00,1.349,A
HF004,6,"GSWS07",1973,1973-05-17 13:15:00,1973-06-07 09:15:00,0.525,A
HF004,6,"GSWS07",1973,1973-06-07 09:15:00,1973-07-02 13:00:00,0.457,A
HF004,6,"GSWS07",1973,1973-07-02 13:00:00,1973-07-27 10:15:00,0.280,A
HF004,6,"GSWS07",1973,1973-07-27 10:15:00,1973-09-06 13:30:00,0.278,A
HF004,6,"GSWS07",1973,1973-09-06 13:30:00,1973-09-27 13:00:00,0.227,A
HF004,6,"GSWS07",1973,1973-09-27 13:00:00,1973-10-01 00:00:00,0.027,A
HF004,6,"GSWS07",1974,1973-10-01 00:00:00,1973-10-16 12:15:00,0.097,A
HF004,6,"GSWS07",1974,1973-10-16 12:15:00,1973-11-09 11:30:00,0.790,A
HF004,6,"GSWS07",1974,1973-11-09 11:30:00,1973-11-30 14:30:00,6.732,E
HF004,6,"GSWS07",1974,1973-11-30 14:30:00,1973-12-19 11:30:00,7.679,A
HF004,6,"GSWS07",1974,1973-12-19 11:30:00,1974-01-15 16:00:00,14.122,E
HF004,6,"GSWS07",1974,1974-01-15 16:00:00,1974-02-13 14:00:00,10.315,A
HF004,6,"GSWS07",1974,1974-02-13 14:00:00,1974-03-07 13:30:00,4.484,A
HF004,6,"GSWS07",1974,1974-03-07 13:30:00,1974-03-28 12:00:00,6.493,A
HF004,6,"GSWS07",1974,1974-03-28 12:00:00,1974-04-17 12:15:00,7.215,A
HF004,6,"GSWS07",1974,1974-04-17 12:15:00,1974-05-07 10:30:00,4.325,A
HF004,6,"GSWS07",1974,1974-05-07 10:30:00,1974-05-29 10:30:00,2.360,A
HF004,6,"GSWS07",1974,1974-05-29 10:30:00,1974-06-17 13:00:00,1.244,A
HF004,6,"GSWS07",1974,1974-06-17 13:00:00,1974-07-11 10:15:00,0.785,A
HF004,6,"GSWS07",1974,1974-07-11 10:15:00,1974-07-31 10:00:00,0.329,A
HF004,6,"GSWS07",1974,1974-07-31 10:00:00,1974-09-09 10:30:00,0.351,A
HF004,6,"GSWS07",1974,1974-09-09 10:30:00,1974-10-01 00:00:00,0.141,A
HF004,6,"GSWS07",1975,1974-10-01 00:00:00,1974-10-11 13:30:00,0.060,A
HF004,6,"GSWS07",1975,1974-10-11 13:30:00,1974-10-12 10:30:00,0.005,A
HF004,6,"GSWS07",1975,1974-10-12 10:30:00,1974-10-24 14:15:00,0.067,A
HF004,6,"GSWS07",1975,1974-10-24 14:15:00,1974-11-12 14:30:00,0.205,A
HF004,6,"GSWS07",1975,1974-11-12 14:30:00,1974-12-02 11:15:00,1.648,A
HF004,6,"GSWS07",1975,1974-12-02 11:15:00,1974-12-23 15:00:00,7.334,A
HF004,6,"GSWS07",1975,1974-12-23 15:00:00,1975-01-13 15:15:00,4.904,A
HF004,6,"GSWS07",1975,1975-01-13 15:15:00,1975-02-04 13:30:00,9.807,A
HF004,6,"GSWS07",1975,1975-02-04 13:30:00,1975-02-25 12:45:00,5.602,A
HF004,6,"GSWS07",1975,1975-02-25 12:45:00,1975-03-17 12:30:00,4.978,A
HF004,6,"GSWS07",1975,1975-03-17 12:30:00,1975-04-04 12:45:00,2.959,A
HF004,6,"GSWS07",1975,1975-04-04 12:45:00,1975-04-29 12:30:00,5.960,A
HF004,6,"GSWS07",1975,1975-04-29 12:30:00,1975-05-19 12:30:00,3.355,A
HF004,6,"GSWS07",1975,1975-05-19 12:30:00,1975-06-09 13:45:00,0.998,A
HF004,6,"GSWS07",1975,1975-06-09 13:45:00,1975-06-30 14:15:00,0.503,A
HF004,6,"GSWS07",1975,1975-06-30 14:15:00,1975-07-19 14:00:00,0.413,A
HF004,6,"GSWS07",1975,1975-07-19 14:00:00,1975-08-11 08:30:00,0.276,A
HF004,6,"GSWS07",1975,1975-08-11 08:30:00,1975-09-04 15:31:00,0.359,E
HF004,6,"GSWS07",1975,1975-09-04 15:31:00,1975-09-29 15:15:00,0.240,A
HF004,6,"GSWS07",1975,1975-09-29 15:15:00,1975-10-01 00:00:00,0.009,A
HF004,6,"GSWS07",1976,1975-10-01 00:00:00,1975-10-15 10:30:00,0.196,A
HF004,6,"GSWS07",1976,1975-10-15 10:30:00,1975-11-06 11:15:00,3.315,A
HF004,6,"GSWS07",1976,1975-11-06 11:15:00,1975-11-25 10:45:00,4.461,A
HF004,6,"GSWS07",1976,1975-11-25 10:45:00,1975-12-17 13:15:00,10.127,E
HF004,6,"GSWS07",1976,1975-12-17 13:15:00,1976-01-08 16:00:00,6.249,A
HF004,6,"GSWS07",1976,1976-01-08 16:00:00,1976-01-28 15:15:00,9.086,E
HF004,6,"GSWS07",1976,1976-01-28 15:15:00,1976-02-19 14:45:00,3.499,E
HF004,6,"GSWS07",1976,1976-02-19 14:45:00,1976-03-10 12:30:00,2.969,A
HF004,6,"GSWS07",1976,1976-03-10 12:30:00,1976-03-31 15:00:00,4.150,A
HF004,6,"GSWS07",1976,1976-03-31 15:00:00,1976-04-21 12:30:00,6.245,A
HF004,6,"GSWS07",1976,1976-04-21 12:30:00,1976-05-13 12:30:00,3.117,A
HF004,6,"GSWS07",1976,1976-05-13 12:30:00,1976-06-04 09:02:00,0.800,A
HF004,6,"GSWS07",1976,1976-06-04 09:02:00,1976-06-24 12:14:00,0.460,A
HF004,6,"GSWS07",1976,1976-06-24 12:14:00,1976-07-15 09:36:00,0.323,A
HF004,6,"GSWS07",1976,1976-07-15 09:36:00,1976-08-05 09:12:00,0.224,A
HF004,6,"GSWS07",1976,1976-08-05 09:12:00,1976-08-26 12:02:00,0.273,A
HF004,6,"GSWS07",1976,1976-08-26 12:02:00,1976-09-15 13:35:00,0.191,A
HF004,6,"GSWS07",1976,1976-09-15 13:35:00,1976-10-01 00:00:00,0.117,A
HF004,6,"GSWS07",1977,1976-10-01 00:00:00,1976-10-06 13:00:00,0.035,A
HF004,6,"GSWS07",1977,1976-10-06 13:00:00,1976-10-28 09:30:00,0.188,A
HF004,6,"GSWS07",1977,1976-10-28 09:30:00,1976-11-18 12:36:00,0.403,A
HF004,6,"GSWS07",1977,1976-11-18 12:36:00,1976-12-08 14:21:00,0.296,A
HF004,6,"GSWS07",1977,1976-12-08 14:21:00,1976-12-28 13:02:00,0.267,A
HF004,6,"GSWS07",1977,1976-12-28 13:02:00,1977-01-20 13:06:00,0.524,A
HF004,6,"GSWS07",1977,1977-01-20 13:06:00,1977-02-10 13:10:00,0.424,A
HF004,6,"GSWS07",1977,1977-02-10 13:10:00,1977-03-03 13:25:00,0.570,E
HF004,6,"GSWS07",1977,1977-03-03 13:25:00,1977-03-23 13:38:00,2.950,E
HF004,6,"GSWS07",1977,1977-03-23 13:38:00,1977-05-04 12:49:00,7.273,E
HF004,6,"GSWS07",1977,1977-05-04 12:49:00,1977-05-25 10:30:00,2.195,A
HF004,6,"GSWS07",1977,1977-05-25 10:30:00,1977-06-15 10:01:00,1.800,A
HF004,6,"GSWS07",1977,1977-06-15 10:01:00,1977-07-07 08:40:00,0.744,A
HF004,6,"GSWS07",1977,1977-07-07 08:40:00,1977-07-28 11:30:00,0.369,A
HF004,6,"GSWS07",1977,1977-07-28 11:30:00,1977-08-17 12:54:00,0.203,A
HF004,6,"GSWS07",1977,1977-08-17 12:54:00,1977-09-08 10:27:00,0.232,A
HF004,6,"GSWS07",1977,1977-09-08 10:27:00,1977-09-29 16:33:00,0.329,A
HF004,6,"GSWS07",1977,1977-09-29 16:33:00,1977-10-01 00:00:00,0.053,A
HF004,6,"GSWS07",1978,1977-10-01 00:00:00,1977-10-19 12:53:00,0.362,A
HF004,6,"GSWS07",1978,1977-10-19 12:53:00,1977-11-09 14:35:00,1.704,A
HF004,6,"GSWS07",1978,1977-11-09 14:35:00,1977-11-25 17:50:00,5.838,A
HF004,6,"GSWS07",1978,1977-11-25 17:50:00,1977-12-14 15:52:00,14.167,A
HF004,6,"GSWS07",1978,1977-12-14 15:52:00,1977-12-30 13:53:00,6.609,A
HF004,6,"GSWS07",1978,1977-12-30 13:53:00,1978-01-13 11:44:00,3.302,A
HF004,6,"GSWS07",1978,1978-01-13 11:44:00,1978-02-01 12:00:00,3.034,A
HF004,6,"GSWS07",1978,1978-02-01 12:00:00,1978-02-23 11:10:00,4.248,A
HF004,6,"GSWS07",1978,1978-02-23 11:10:00,1978-03-14 14:30:00,1.225,A
HF004,6,"GSWS07",1978,1978-03-14 14:30:00,1978-04-05 10:27:00,1.028,A
HF004,6,"GSWS07",1978,1978-04-05 10:27:00,1978-04-27 12:55:00,2.044,A
HF004,6,"GSWS07",1978,1978-04-27 12:55:00,1978-05-17 13:43:00,2.674,A
HF004,6,"GSWS07",1978,1978-05-17 13:43:00,1978-06-07 12:50:00,1.573,A
HF004,6,"GSWS07",1978,1978-06-07 12:50:00,1978-06-28 10:55:00,0.649,A
HF004,6,"GSWS07",1978,1978-06-28 10:55:00,1978-07-19 12:55:00,0.452,A
HF004,6,"GSWS07",1978,1978-07-19 12:55:00,1978-08-09 09:00:00,0.265,E
HF004,6,"GSWS07",1978,1978-08-09 09:00:00,1978-08-31 08:30:00,0.320,E
HF004,6,"GSWS07",1978,1978-08-31 08:30:00,1978-09-20 09:00:00,0.631,A
HF004,6,"GSWS07",1978,1978-09-20 09:00:00,1978-10-01 00:00:00,0.240,E
HF004,6,"GSWS07",1979,1978-10-01 00:00:00,1978-10-12 10:50:00,0.156,A
HF004,6,"GSWS07",1979,1978-10-12 10:50:00,1978-11-01 14:30:00,0.212,E
HF004,6,"GSWS07",1979,1978-11-01 14:30:00,1978-11-20 15:00:00,0.284,A
HF004,6,"GSWS07",1979,1978-11-20 15:00:00,1978-12-13 14:55:00,4.938,A
HF004,6,"GSWS07",1979,1978-12-13 14:55:00,1979-01-04 09:45:00,2.451,A
HF004,6,"GSWS07",1979,1979-01-04 09:45:00,1979-01-24 11:50:00,2.369,A
HF004,6,"GSWS07",1979,1979-01-24 11:50:00,1979-02-13 17:35:00,5.971,A
HF004,6,"GSWS07",1979,1979-02-13 17:35:00,1979-03-07 12:55:00,6.020,A
HF004,6,"GSWS07",1979,1979-03-07 12:55:00,1979-03-28 13:17:00,3.571,A
HF004,6,"GSWS07",1979,1979-03-28 13:17:00,1979-04-19 11:03:00,3.905,A
HF004,6,"GSWS07",1979,1979-04-19 11:03:00,1979-05-10 10:42:00,3.497,A
HF004,6,"GSWS07",1979,1979-05-10 10:42:00,1979-05-30 12:13:00,1.489,A
HF004,6,"GSWS07",1979,1979-05-30 12:13:00,1979-06-19 13:00:00,0.482,A
HF004,6,"GSWS07",1979,1979-06-19 13:00:00,1979-07-11 10:07:00,0.297,A
HF004,6,"GSWS07",1979,1979-07-11 10:07:00,1979-08-02 08:45:00,0.183,A
HF004,6,"GSWS07",1979,1979-08-02 08:45:00,1979-08-23 10:58:00,0.132,A
HF004,6,"GSWS07",1979,1979-08-23 10:58:00,1979-09-11 15:47:00,0.135,A
HF004,6,"GSWS07",1979,1979-09-11 15:47:00,1979-10-01 00:00:00,0.096,A
HF004,6,"GSWS07",1980,1979-10-01 00:00:00,1979-10-04 13:50:00,0.016,A
HF004,6,"GSWS07",1980,1979-10-04 13:50:00,1979-10-23 11:30:00,0.255,A
HF004,6,"GSWS07",1980,1979-10-23 11:30:00,1979-11-15 11:20:00,0.889,A
HF004,6,"GSWS07",1980,1979-11-15 11:20:00,1979-12-04 10:55:00,3.319,A
HF004,6,"GSWS07",1980,1979-12-04 10:55:00,1979-12-27 11:35:00,3.308,A
HF004,6,"GSWS07",1980,1979-12-27 11:35:00,1980-01-16 16:05:00,8.284,A
HF004,6,"GSWS07",1980,1980-01-16 16:05:00,1980-02-06 11:45:00,3.332,A
HF004,6,"GSWS07",1980,1980-02-06 11:45:00,1980-02-27 10:55:00,2.291,A
HF004,6,"GSWS07",1980,1980-02-27 10:55:00,1980-03-18 11:25:00,2.210,A
HF004,6,"GSWS07",1980,1980-03-18 11:25:00,1980-04-09 09:29:00,3.389,A
HF004,6,"GSWS07",1980,1980-04-09 09:29:00,1980-04-30 09:50:00,3.481,A
HF004,6,"GSWS07",1980,1980-04-30 09:50:00,1980-05-21 13:29:00,0.829,A
HF004,6,"GSWS07",1980,1980-05-21 13:29:00,1980-06-10 10:45:00,0.743,A
HF004,6,"GSWS07",1980,1980-06-10 10:45:00,1980-07-01 13:41:00,0.706,A
HF004,6,"GSWS07",1980,1980-07-01 13:41:00,1980-07-24 12:35:00,0.491,A
HF004,6,"GSWS07",1980,1980-07-24 12:35:00,1980-08-13 16:45:00,0.235,A
HF004,6,"GSWS07",1980,1980-08-13 16:45:00,1980-09-03 13:52:00,0.170,A
HF004,6,"GSWS07",1980,1980-09-03 13:52:00,1980-09-24 09:55:00,0.120,E
HF004,6,"GSWS07",1980,1980-09-24 09:55:00,1980-10-01 00:00:00,0.032,E
HF004,6,"GSWS07",1981,1980-10-01 00:00:00,1980-10-14 12:12:00,0.064,A
HF004,6,"GSWS07",1981,1980-10-14 12:12:00,1980-11-05 10:19:00,0.143,A
HF004,6,"GSWS07",1981,1980-11-05 10:19:00,1980-11-22 11:11:00,1.477,A
HF004,6,"GSWS07",1981,1980-11-22 11:11:00,1980-12-17 13:30:00,7.548,E
HF004,6,"GSWS07",1981,1980-12-17 13:30:00,1981-01-06 13:12:00,8.651,A
HF004,6,"GSWS07",1981,1981-01-06 13:12:00,1981-01-29 09:39:00,1.224,A
HF004,6,"GSWS07",1981,1981-01-29 09:39:00,1981-02-18 14:15:00,3.199,A
HF004,6,"GSWS07",1981,1981-02-18 14:15:00,1981-03-11 10:25:00,4.369,A
HF004,6,"GSWS07",1981,1981-03-11 10:25:00,1981-03-31 11:55:00,1.372,A
HF004,6,"GSWS07",1981,1981-03-31 11:55:00,1981-04-22 11:05:00,3.940,A
HF004,6,"GSWS07",1981,1981-04-22 11:05:00,1981-05-12 12:21:00,1.075,A
HF004,6,"GSWS07",1981,1981-05-12 12:21:00,1981-06-01 16:35:00,1.444,A
HF004,6,"GSWS07",1981,1981-06-01 16:35:00,1981-06-24 12:42:00,3.132,A
HF004,6,"GSWS07",1981,1981-06-24 12:42:00,1981-07-09 12:40:00,0.693,A
HF004,6,"GSWS07",1981,1981-07-09 12:40:00,1981-08-05 14:30:00,0.561,A
HF004,6,"GSWS07",1981,1981-08-05 14:30:00,1981-08-25 13:59:00,0.196,A
HF004,6,"GSWS07",1981,1981-08-25 13:59:00,1981-09-16 13:16:00,0.147,A
HF004,6,"GSWS07",1981,1981-09-16 13:16:00,1981-10-01 00:00:00,0.174,A
HF004,6,"GSWS07",1982,1981-10-01 00:00:00,1981-10-06 12:49:00,0.063,A
HF004,6,"GSWS07",1982,1981-10-06 12:49:00,1981-10-28 11:24:00,0.467,A
HF004,6,"GSWS07",1982,1981-10-28 11:24:00,1981-11-18 09:51:00,0.831,A
HF004,6,"GSWS07",1982,1981-11-18 09:51:00,1981-12-08 13:37:00,8.878,A
HF004,6,"GSWS07",1982,1981-12-08 13:37:00,1981-12-29 13:29:00,9.200,A
HF004,6,"GSWS07",1982,1981-12-29 13:29:00,1982-01-20 13:37:00,2.092,A
HF004,6,"GSWS07",1982,1982-01-20 13:37:00,1982-02-09 12:30:00,3.304,A
HF004,6,"GSWS07",1982,1982-02-09 12:30:00,1982-03-02 11:40:00,15.219,A
HF004,6,"GSWS07",1982,1982-03-02 11:40:00,1982-03-23 14:30:00,4.686,A
HF004,6,"GSWS07",1982,1982-03-23 14:30:00,1982-04-13 14:08:00,3.280,A
HF004,6,"GSWS07",1982,1982-04-13 14:08:00,1982-05-04 10:55:00,4.731,A
HF004,6,"GSWS07",1982,1982-05-04 10:55:00,1982-05-27 08:56:00,0.970,A
HF004,6,"GSWS07",1982,1982-05-27 08:56:00,1982-06-15 13:49:00,0.367,E
HF004,6,"GSWS07",1982,1982-06-15 13:49:00,1982-07-07 12:55:00,0.317,A
HF004,6,"GSWS07",1982,1982-07-07 12:55:00,1982-07-27 12:31:00,0.188,A
HF004,6,"GSWS07",1982,1982-07-27 12:31:00,1982-08-18 10:02:00,0.153,A
HF004,6,"GSWS07",1982,1982-08-18 10:02:00,1982-09-28 13:45:00,0.281,E
HF004,6,"GSWS07",1982,1982-09-28 13:45:00,1982-10-01 00:00:00,0.034,A
HF004,6,"GSWS07",1983,1982-10-01 00:00:00,1982-10-20 12:40:00,0.225,A
HF004,6,"GSWS07",1983,1982-10-20 12:40:00,1982-11-10 12:15:00,2.045,A
HF004,6,"GSWS07",1983,1982-11-10 12:15:00,1982-11-30 12:09:00,2.301,A
HF004,6,"GSWS07",1983,1982-11-30 12:09:00,1982-12-20 15:40:00,10.034,A
HF004,6,"GSWS07",1983,1982-12-20 15:40:00,1983-02-03 10:20:00,10.897,A
HF004,6,"GSWS07",1983,1983-02-03 10:20:00,1983-02-23 11:58:00,7.292,A
HF004,6,"GSWS07",1983,1983-02-23 11:58:00,1983-03-16 13:45:00,4.259,A
HF004,6,"GSWS07",1983,1983-03-16 13:45:00,1983-04-06 13:03:00,5.732,A
HF004,6,"GSWS07",1983,1983-04-06 13:03:00,1983-04-26 12:25:00,2.020,A
HF004,6,"GSWS07",1983,1983-04-26 12:25:00,1983-05-18 12:22:00,1.745,A
HF004,6,"GSWS07",1983,1983-05-18 12:22:00,1983-06-08 12:18:00,1.179,A
HF004,6,"GSWS07",1983,1983-06-08 12:18:00,1983-06-29 14:17:00,0.563,A
HF004,6,"GSWS07",1983,1983-06-29 14:17:00,1983-07-19 12:53:00,0.589,A
HF004,6,"GSWS07",1983,1983-07-19 12:53:00,1983-08-11 09:03:00,0.452,A
HF004,6,"GSWS07",1983,1983-08-11 09:03:00,1983-08-31 10:00:00,0.253,A
HF004,6,"GSWS07",1983,1983-08-31 10:00:00,1983-09-20 15:48:00,0.210,A
HF004,6,"GSWS07",1983,1983-09-20 15:48:00,1983-10-01 00:00:00,0.081,A
HF004,6,"GSWS07",1984,1983-10-01 00:00:00,1983-10-11 14:40:00,0.074,A
HF004,6,"GSWS07",1984,1983-10-11 14:40:00,1983-11-03 11:00:00,0.186,A
HF004,6,"GSWS07",1984,1983-11-03 11:00:00,1983-11-23 12:56:00,2.841,A
HF004,6,"GSWS07",1984,1983-11-23 12:56:00,1983-12-14 12:00:00,6.865,A
HF004,6,"GSWS07",1984,1983-12-14 12:00:00,1984-01-04 12:10:00,6.013,A
HF004,6,"GSWS07",1984,1984-01-04 12:10:00,1984-01-25 11:02:00,3.924,A
HF004,6,"GSWS07",1984,1984-01-25 11:02:00,1984-02-15 13:18:00,5.730,A
HF004,6,"GSWS07",1984,1984-02-15 13:18:00,1984-03-08 09:50:00,4.278,A
HF004,6,"GSWS07",1984,1984-03-08 09:50:00,1984-03-29 09:15:00,5.704,A
HF004,6,"GSWS07",1984,1984-03-29 09:15:00,1984-04-18 15:35:00,3.572,A
HF004,6,"GSWS07",1984,1984-04-18 15:35:00,1984-05-08 12:03:00,3.663,A
HF004,6,"GSWS07",1984,1984-05-08 12:03:00,1984-05-30 11:45:00,2.544,A
HF004,6,"GSWS07",1984,1984-05-30 11:45:00,1984-06-20 09:46:00,3.141,A
HF004,6,"GSWS07",1984,1984-06-20 09:46:00,1984-07-12 13:06:00,1.152,A
HF004,6,"GSWS07",1984,1984-07-12 13:06:00,1984-08-01 15:22:00,0.443,A
HF004,6,"GSWS07",1984,1984-08-01 15:22:00,1984-08-22 07:43:00,0.309,A
HF004,6,"GSWS07",1984,1984-08-22 07:43:00,1984-09-13 09:05:00,0.230,A
HF004,6,"GSWS07",1984,1984-09-13 09:05:00,1984-10-01 00:00:00,0.155,A
HF004,6,"GSWS07",1985,1984-10-01 00:00:00,1984-10-09 13:17:00,0.060,A
HF004,6,"GSWS07",1985,1984-10-09 13:17:00,1984-10-25 10:17:00,0.569,A
HF004,6,"GSWS07",1985,1984-10-25 10:17:00,1984-11-13 12:50:00,7.650,A
HF004,6,"GSWS07",1985,1984-11-13 12:50:00,1984-12-06 15:43:00,5.073,A
HF004,6,"GSWS07",1985,1984-12-06 15:43:00,1984-12-27 14:45:00,2.942,A
HF004,6,"GSWS07",1985,1984-12-27 14:45:00,1985-01-17 15:30:00,1.214,A
HF004,6,"GSWS07",1985,1985-01-17 15:30:00,1985-02-07 15:40:00,2.313,A
HF004,6,"GSWS07",1985,1985-02-07 15:40:00,1985-02-27 13:50:00,2.927,A
HF004,6,"GSWS07",1985,1985-02-27 13:50:00,1985-03-19 11:47:00,3.882,A
HF004,6,"GSWS07",1985,1985-03-19 11:47:00,1985-04-10 14:24:00,8.166,A
HF004,6,"GSWS07",1985,1985-04-10 14:24:00,1985-05-01 13:02:00,4.054,A
HF004,6,"GSWS07",1985,1985-05-01 13:02:00,1985-05-23 08:35:00,1.708,A
HF004,6,"GSWS07",1985,1985-05-23 08:35:00,1985-06-06 19:54:00,0.614,A
HF004,6,"GSWS07",1985,1985-06-06 19:54:00,1985-07-11 13:50:00,1.864,A
HF004,6,"GSWS07",1985,1985-07-11 13:50:00,1985-07-30 13:45:00,0.292,A
HF004,6,"GSWS07",1985,1985-07-30 13:45:00,1985-08-22 13:15:00,0.234,A
HF004,6,"GSWS07",1985,1985-08-22 13:15:00,1985-09-10 10:45:00,0.156,A
HF004,6,"GSWS07",1985,1985-09-10 10:45:00,1985-10-01 00:00:00,0.208,A
HF004,6,"GSWS07",1986,1985-10-01 00:00:00,1985-10-01 10:25:00,0.003,A
HF004,6,"GSWS07",1986,1985-10-01 10:25:00,1985-10-21 12:30:00,0.155,A
HF004,6,"GSWS07",1986,1985-10-21 12:30:00,1985-10-24 14:22:00,0.231,A
HF004,6,"GSWS07",1986,1985-10-24 14:22:00,1985-11-14 13:38:00,1.342,A
